,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,target
1754,42,4,1,0,0,718,0,0,2,3,2,-1,0,0
1755,34,8,2,1,0,528,0,0,3,3,2,-1,0,0
1756,23,7,2,2,0,2305,0,0,3,3,1,-1,0,0
1757,43,10,1,1,0,308,1,0,3,3,3,264,4,0
1758,26,8,2,1,0,387,0,0,3,3,5,-1,0,0
1759,47,4,2,1,0,152,1,0,3,3,3,271,4,0
1760,51,10,0,1,0,1096,0,0,3,3,1,-1,0,0
1761,29,6,2,3,0,640,0,0,3,3,1,-1,0,0
1762,25,7,2,1,0,924,1,0,3,3,1,-1,0,0
1763,52,5,0,2,0,199,1,1,3,3,1,236,2,0
1764,32,5,2,2,0,1295,1,0,3,3,1,-1,0,0
1765,32,4,1,1,0,563,0,1,3,3,2,-1,0,0
1766,37,4,1,3,0,295,1,0,3,3,1,-1,0,0
1767,43,7,1,2,0,5082,0,0,3,3,3,-1,0,0
1768,30,10,2,1,0,13565,0,0,3,3,2,-1,0,0
1769,24,4,2,1,0,2353,0,0,3,3,2,-1,0,0
1770,49,2,2,1,0,780,0,0,3,3,5,-1,0,0
1771,57,10,1,1,0,192,0,0,3,3,4,-1,0,0
1772,51,3,2,1,0,5885,0,0,3,3,6,-1,0,0
1773,57,7,1,2,0,113,0,0,3,3,2,-1,0,0
1774,52,4,1,0,0,768,0,0,4,3,3,-1,0,0
1775,43,2,1,2,0,1317,1,0,4,3,1,-1,0,0
1776,33,7,2,2,0,134,0,0,4,3,1,-1,0,0
1777,36,8,1,1,0,53,0,0,4,3,1,-1,0,0
1778,35,8,2,1,0,2,1,0,4,3,1,-1,0,0
1779,30,10,2,2,0,1246,1,0,4,3,2,-1,0,0
1780,30,7,2,2,0,1431,0,0,4,3,2,-1,0,0
1781,26,8,2,1,0,0,0,0,4,3,1,-1,0,0
1782,28,4,2,1,0,5,1,0,4,3,1,-1,0,0
1783,37,2,0,1,0,43,1,0,4,3,1,-1,0,0
1784,32,4,2,1,0,783,1,0,4,3,1,-1,0,0
1785,46,1,2,2,0,705,0,0,4,3,1,-1,0,0
1786,29,10,2,2,0,665,1,0,4,3,1,-1,0,0
1787,54,7,1,2,0,7249,1,1,4,3,2,77,1,0
1788,26,7,2,2,0,6817,1,0,4,3,4,-1,0,0
1789,35,1,2,2,0,1032,0,0,4,3,1,-1,0,0
1790,36,1,1,2,0,201,0,0,4,3,1,-1,0,0
1791,32,2,0,1,0,531,0,0,4,3,1,-1,0,0
1792,34,10,1,1,0,627,0,1,4,3,3,244,1,0
1793,32,9,1,1,0,47,0,0,4,3,2,169,2,0
1794,28,7,2,2,0,6825,0,0,4,3,2,-1,0,0
1795,26,8,2,0,0,198,0,0,4,3,2,-1,0,0
1796,56,1,2,0,0,1110,0,0,4,3,2,-1,0,0
1797,53,4,1,0,0,805,1,1,4,3,7,268,2,0
1798,35,10,0,1,0,-24,1,0,4,3,2,-1,0,0
1799,44,7,0,0,0,641,1,0,5,3,2,269,3,0
1800,25,4,1,1,0,245,1,0,5,3,7,255,11,0
1801,28,4,2,0,0,296,0,0,5,3,7,-1,0,0
1802,56,3,1,1,0,5737,0,0,5,3,5,-1,0,0
1803,29,2,2,1,0,554,1,0,5,3,1,-1,0,0
1804,28,4,2,1,0,144,1,0,5,3,1,260,3,0
1805,42,4,1,1,0,366,1,0,5,3,1,-1,0,0
1806,36,5,1,1,0,65,0,0,5,3,1,-1,0,0
1807,55,3,1,1,0,529,1,0,5,3,4,8,3,0
1808,24,6,2,3,0,198,0,0,5,3,1,-1,0,0
1809,33,2,1,2,0,429,1,0,5,3,2,-1,0,0
1810,34,9,2,2,0,351,0,0,5,3,1,-1,0,0
1811,32,2,1,1,0,155,0,0,5,3,2,-1,0,0
1812,28,8,2,1,0,405,1,0,5,3,1,265,2,0
1813,36,4,2,0,0,3132,0,0,5,3,1,-1,0,0
1814,31,8,2,1,0,406,1,0,5,3,1,275,1,0
1815,30,8,1,1,0,182,0,0,5,3,1,169,2,0
1816,31,2,1,1,0,56,0,0,5,3,2,-1,0,0
1817,47,2,2,2,0,178,0,0,5,3,6,-1,0,0
1818,24,4,2,2,0,449,1,0,5,3,2,-1,0,0
1819,26,4,2,1,0,438,1,0,5,3,2,-1,0,0
1820,36,0,1,1,0,333,1,0,5,3,2,202,1,0
1821,50,10,2,1,0,1022,0,0,5,3,2,-1,0,0
1822,32,7,2,2,0,1228,0,0,5,3,8,-1,0,0
1823,56,1,0,0,0,1770,0,0,5,3,3,-1,0,0
1824,32,7,2,2,0,0,0,0,5,3,3,-1,0,0
1825,52,7,1,1,0,4873,0,0,6,3,6,213,9,0
1826,30,6,2,3,0,5969,0,0,6,3,7,-1,0,0
1827,29,7,2,2,0,12857,1,0,6,3,1,92,1,0
1828,44,4,1,1,0,837,1,0,6,3,1,-1,0,0
1829,29,4,1,1,0,23,0,1,6,3,5,-1,0,0
1830,50,7,1,2,0,346,0,0,6,3,1,-1,0,0
1831,25,8,2,1,0,0,0,0,6,3,1,-1,0,0
1832,28,6,2,2,0,300,0,0,6,3,1,-1,0,0
1833,54,7,1,2,0,5927,0,0,6,3,2,-1,0,0
1834,25,8,2,2,0,691,0,1,6,3,12,-1,0,0
1835,42,10,1,1,0,419,0,0,6,3,2,-1,0,0
1836,27,4,0,0,0,2,1,0,6,3,7,-1,0,0
1837,28,7,2,2,0,0,0,0,6,3,4,-1,0,0
1838,44,4,0,1,0,1258,1,0,6,3,4,-1,0,0
1839,30,1,2,3,0,4,0,0,9,3,2,-1,0,0
1840,46,9,1,2,0,291,0,0,9,3,4,-1,0,0
1841,36,4,1,1,0,452,1,0,9,3,4,-1,0,0
1842,35,5,1,1,0,1290,0,0,9,3,2,-1,0,0
1843,44,10,1,1,0,-393,0,0,9,3,6,-1,0,0
1844,59,3,1,0,0,413,1,1,9,3,5,-1,0,0
1845,48,7,2,3,0,1009,1,0,9,3,5,256,1,0
1846,48,10,1,2,0,150,1,0,9,3,2,203,7,0
1847,35,7,1,2,0,784,1,0,9,3,3,-1,0,0
1848,29,4,2,1,0,42,0,0,9,3,3,12,2,0
1849,32,4,2,0,1,81,0,1,9,3,2,-1,0,0
1850,34,10,1,2,0,99,1,1,10,3,1,85,1,0
1851,29,7,0,2,0,373,0,0,10,3,6,-1,0,0
1852,26,2,1,2,0,174,1,1,11,3,1,184,2,0
1853,83,3,2,0,0,3349,0,0,12,3,1,-1,0,0
1854,25,2,2,2,0,4991,1,0,13,3,1,-1,0,0
1855,64,7,1,0,0,0,1,0,16,3,1,-1,0,0
1856,47,10,1,1,0,335,0,0,17,3,1,-1,0,0
1857,41,10,0,1,0,4047,1,0,18,3,1,-1,0,0
1858,26,2,2,1,0,119,0,0,19,3,3,-1,0,0
1859,34,7,0,2,0,-1,0,0,26,3,3,-1,0,0
1860,27,7,2,2,0,1275,1,1,27,3,1,-1,0,0
1861,45,10,2,1,0,4367,1,0,27,3,1,-1,0,0
1862,62,11,1,1,0,367,0,0,2,7,5,-1,0,0
1863,44,10,2,1,0,250,0,0,2,7,2,-1,0,0
1864,54,7,1,2,0,446,0,0,3,7,4,102,4,0
1865,34,2,1,1,0,2061,1,1,5,7,3,-1,0,0
1866,24,6,2,3,0,598,0,0,6,7,1,-1,0,0
1867,61,7,1,2,0,997,0,0,10,7,1,-1,0,0
1868,59,1,1,1,0,0,0,0,11,7,1,-1,0,0
1869,31,10,2,2,0,258,0,0,12,7,4,-1,0,0
1870,62,9,1,2,0,4886,1,0,16,7,1,-1,0,0
1871,83,3,1,1,0,0,0,0,18,7,10,-1,0,0
1872,41,7,2,2,0,120,0,1,24,7,1,49,3,0
1873,21,6,2,1,0,4126,0,0,25,7,2,-1,0,0
1874,47,7,1,2,0,649,1,0,27,7,2,-1,0,0
1875,25,7,2,2,0,831,0,0,30,7,2,-1,0,0
1876,30,10,2,2,0,392,1,0,1,0,2,131,2,0
1877,49,2,1,0,0,686,1,1,1,0,2,225,4,0
1878,31,4,1,1,0,3576,1,0,2,0,1,308,2,0
1879,54,2,1,1,0,1342,1,0,2,0,1,-1,0,0
1880,45,7,1,0,0,4629,0,0,2,0,2,-1,0,0
1881,50,7,1,2,0,414,1,0,3,0,1,302,3,0
1882,37,7,1,1,0,517,1,0,3,0,1,136,5,0
1883,49,10,1,2,0,523,1,0,3,0,1,31,2,0
1884,40,7,1,2,0,285,1,0,6,0,1,265,3,0
1885,44,4,1,1,0,8666,0,0,6,0,1,-1,0,0
1886,45,4,1,1,0,146,1,1,6,0,1,305,15,0
1887,44,4,2,1,0,712,1,1,6,0,3,-1,0,0
1888,34,2,1,1,0,39,1,0,7,0,2,-1,0,0
1889,56,7,1,2,0,167,1,0,7,0,1,-1,0,0
1890,42,10,0,0,0,5076,1,0,7,0,1,251,2,0
1891,44,1,1,1,0,728,1,0,7,0,1,328,11,0
1892,48,7,0,2,0,351,1,0,7,0,3,-1,0,0
1893,33,2,1,1,0,126,1,0,8,0,1,-1,0,0
1894,30,7,2,2,0,1781,0,0,8,0,1,-1,0,0
1895,48,2,2,1,0,1234,1,0,8,0,1,-1,0,0
1896,42,4,1,1,0,3168,1,0,8,0,2,-1,0,0
1897,36,4,1,1,0,13849,1,0,9,0,4,321,5,0
1898,37,10,1,1,0,6533,1,0,9,0,1,-1,0,0
1899,32,1,1,1,0,438,1,1,9,0,1,323,1,0
1900,33,2,1,1,0,898,1,0,9,0,1,-1,0,0
1901,37,7,1,2,0,399,0,0,9,0,1,-1,0,0
1902,46,4,1,0,0,952,1,0,9,0,4,-1,0,0
1903,45,4,1,1,0,96,1,0,13,0,3,256,2,0
1904,29,7,1,2,0,357,1,0,13,0,2,228,5,0
1905,49,2,0,1,0,190,1,0,13,0,1,-1,0,0
1906,50,2,0,1,0,-194,1,0,13,0,2,-1,0,0
1907,25,8,2,1,0,150,0,0,13,0,3,-1,0,0
1908,31,10,2,2,0,318,1,0,14,0,1,-1,0,0
1909,40,10,1,2,0,1641,1,0,14,0,1,-1,0,0
1910,30,4,1,0,0,1287,1,0,14,0,2,-1,0,0
1911,33,4,1,1,0,106,1,0,14,0,5,-1,0,0
1912,31,2,2,1,0,549,1,0,14,0,2,-1,0,0
1913,43,8,1,0,0,2557,1,0,15,0,2,327,3,0
1914,61,3,1,0,0,1515,1,0,15,0,2,-1,0,0
1915,30,10,1,1,0,-292,1,1,15,0,1,316,1,0
1916,62,4,1,1,0,180,0,0,15,0,2,-1,0,0
1917,58,4,2,1,0,3612,1,0,15,0,1,-1,0,0
1918,33,4,1,1,0,444,1,0,15,0,3,-1,0,0
1919,51,1,1,2,0,1801,0,0,16,0,3,-1,0,0
1920,27,2,0,1,0,589,1,0,16,0,6,316,1,0
1921,52,2,1,1,0,979,1,0,16,0,1,336,1,0
1922,28,7,2,2,0,726,1,0,16,0,1,342,3,0
1923,18,4,2,1,0,423,1,0,16,0,1,-1,0,0
1924,51,7,2,2,0,2523,1,0,16,0,1,-1,0,0
1925,22,6,1,3,0,146,0,0,16,0,1,-1,0,0
1926,36,10,1,2,0,1004,1,0,16,0,2,-1,0,0
1927,28,2,1,2,0,26,1,0,16,0,1,323,1,0
1928,45,0,1,0,0,3512,0,0,16,0,1,-1,0,0
1929,35,10,1,1,0,0,1,0,16,0,4,149,1,0
1930,42,4,1,0,0,560,1,1,16,0,4,149,2,0
1931,49,4,1,1,0,2015,1,0,16,0,2,-1,0,0
1932,53,2,1,1,0,3703,1,0,16,0,1,267,1,0
1933,36,7,1,2,0,1617,1,0,16,0,1,-1,0,0
1934,66,3,1,2,0,525,0,0,16,0,1,-1,0,0
1935,30,10,2,2,0,932,1,0,16,0,1,318,1,0
1936,44,9,2,1,0,125,1,0,17,0,3,-1,0,0
1937,42,4,0,1,0,1118,1,0,17,0,1,-1,0,0
1938,32,8,2,1,0,0,1,0,17,0,1,332,3,0
1939,34,4,1,0,0,442,1,0,17,0,1,326,3,0
1940,36,4,1,0,0,3242,1,0,17,0,5,331,1,0
1941,54,7,1,1,0,-133,1,0,17,0,1,343,2,0
1942,26,5,1,1,0,490,1,0,17,0,1,316,3,0
1943,28,4,2,3,0,306,1,0,17,0,1,-1,0,0
1944,37,2,1,1,0,1408,1,0,17,0,1,-1,0,0
1945,52,3,1,0,0,383,1,1,17,0,2,-1,0,0
1946,26,8,2,1,0,3028,1,0,17,0,1,-1,0,0
1947,32,4,2,1,0,-317,1,0,17,0,3,346,1,0
1948,41,0,0,1,0,43,1,0,17,0,1,-1,0,0
1949,29,4,1,1,0,968,0,0,17,0,1,-1,0,0
1950,43,4,0,1,0,-447,1,0,17,0,1,-1,0,0
1951,31,10,1,1,0,5833,1,0,17,0,1,-1,0,0
1952,36,2,0,1,0,382,1,0,17,0,1,-1,0,0
1953,34,9,1,1,0,351,1,0,17,0,3,343,2,0
1954,40,4,1,1,0,668,1,0,17,0,2,318,1,0
1955,33,8,1,1,0,372,1,0,17,0,2,280,1,0
1956,31,4,1,1,0,2254,1,0,17,0,1,148,1,0
1957,51,4,1,0,0,1126,1,0,17,0,3,-1,0,0
1958,26,0,2,2,0,19,0,0,17,0,1,-1,0,0
1959,36,4,1,1,0,194,1,0,17,0,4,340,7,0
1960,49,4,1,1,0,2159,0,0,17,0,1,-1,0,0
1961,34,8,1,1,0,526,1,0,17,0,2,324,1,0
1962,25,7,2,2,0,2821,1,0,17,0,2,-1,0,0
1963,49,4,1,1,0,1127,1,1,17,0,2,281,1,0
1964,29,4,1,1,0,505,1,0,17,0,4,329,2,0
1965,54,7,1,0,0,630,1,0,17,0,2,-1,0,0
1966,33,7,2,2,0,1045,1,0,17,0,5,-1,0,0
1967,26,8,1,1,0,-112,1,1,17,0,2,-1,0,0
1968,33,5,2,2,0,1295,1,0,17,0,2,73,1,0
1969,32,8,1,1,0,241,1,0,17,0,2,147,1,0
1970,44,7,0,2,0,213,1,0,20,0,2,-1,0,0
1971,35,4,1,1,0,2697,1,0,20,0,1,-1,0,0
1972,34,7,1,2,0,535,0,0,20,0,2,-1,0,0
1973,20,6,2,1,0,466,1,0,20,0,1,-1,0,0
1974,33,7,1,2,0,1473,1,0,20,0,6,322,4,0
1975,50,4,1,0,0,3304,1,0,20,0,1,-1,0,0
1976,33,10,2,2,0,1924,1,0,20,0,1,-1,0,0
1977,36,8,1,1,0,797,1,0,20,0,4,-1,0,0
1978,33,10,2,2,0,122,0,0,20,0,5,328,5,0
1979,53,7,1,2,0,696,1,0,20,0,6,-1,0,0
1980,47,8,2,2,0,0,0,0,20,0,1,-1,0,0
1981,26,4,2,1,0,1011,1,0,20,0,3,-1,0,0
1982,29,7,2,2,0,775,1,0,20,0,1,308,2,0
1983,30,10,2,2,0,1454,1,0,20,0,1,335,1,0
1984,43,4,1,1,0,701,1,1,20,0,1,-1,0,0
1985,32,2,2,1,0,1352,1,0,20,0,1,334,3,0
1986,31,4,1,0,0,681,1,0,20,0,1,-1,0,0
1987,40,10,2,2,0,825,1,0,20,0,1,335,1,0
1988,42,4,1,0,0,208,1,0,20,0,1,-1,0,0
1989,50,9,0,2,0,13,1,0,20,0,1,-1,0,0
1990,27,10,2,2,0,2269,1,0,20,0,1,346,1,0
1991,69,3,1,2,0,473,0,0,20,0,1,-1,0,0
1992,30,10,1,1,0,1214,1,0,20,0,1,-1,0,0
1993,44,4,1,3,0,3373,1,0,20,0,2,342,1,0
1994,40,4,1,0,0,481,1,0,20,0,3,347,1,0
1995,31,10,1,1,0,1968,1,0,20,0,3,-1,0,0
1996,30,4,1,1,0,472,1,0,20,0,2,342,2,0
1997,41,4,0,0,0,285,1,0,20,0,2,-1,0,0
1998,26,4,1,1,0,1687,1,0,20,0,2,-1,0,0
1999,36,8,1,1,0,387,1,0,20,0,3,-1,0,0
2000,33,8,2,1,0,414,1,0,20,0,5,319,2,0
2001,43,4,0,1,0,590,1,1,20,0,2,-1,0,0
2002,33,4,1,1,0,1257,1,0,20,0,3,329,7,0
2003,32,8,1,1,0,790,1,0,20,0,2,350,1,0
2004,26,10,2,2,0,230,1,0,20,0,3,-1,0,0
2005,34,5,1,2,0,-502,1,0,20,0,4,-1,0,0
2006,25,4,2,0,0,497,1,0,20,0,2,272,1,0
2007,32,10,1,1,0,4248,1,0,20,0,5,-1,0,0
2008,59,10,1,1,0,10925,0,0,21,0,1,-1,0,0
2009,63,2,1,1,0,-40,0,0,22,0,3,-1,0,0
2010,28,8,1,2,0,81,0,0,22,0,1,-1,0,0
2011,32,7,1,2,0,0,0,0,22,0,1,-1,0,0
2012,81,3,1,0,0,122,0,0,23,0,1,-1,0,0
2013,22,8,2,3,0,2022,0,0,23,0,4,-1,0,0
2014,75,3,0,0,0,18,0,0,24,0,4,-1,0,0
2015,57,7,1,2,0,813,0,0,27,0,3,-1,0,0
2016,77,3,1,1,0,1208,0,0,28,0,4,-1,0,0
2017,41,7,1,2,0,2226,0,0,30,0,1,-1,0,0
2018,27,6,2,1,0,78,0,0,30,0,1,-1,0,0
2019,37,10,0,1,0,0,1,1,30,0,1,-1,0,0
2020,23,7,2,2,0,943,0,0,30,0,1,-1,0,0
2021,30,8,1,1,0,580,1,0,30,0,1,-1,0,0
2022,24,9,2,2,0,1078,0,0,30,0,2,-1,0,0
2023,31,10,1,2,0,4401,0,0,30,0,1,-1,0,0
2024,57,3,1,2,0,478,0,0,30,0,1,84,1,0
2025,57,2,1,1,0,169,0,0,30,0,1,86,1,0
2026,30,10,2,2,0,696,0,1,30,0,2,293,2,0
2027,26,7,2,2,0,1808,0,0,30,0,1,-1,0,0
2028,30,7,1,2,0,4733,0,0,30,0,1,-1,0,0
2029,55,7,2,2,0,0,0,0,30,0,3,-1,0,0
2030,23,10,1,2,0,400,0,0,30,0,1,-1,0,0
2031,52,4,1,1,0,1319,0,0,30,0,2,-1,0,0
2032,28,10,1,1,0,776,0,0,30,0,2,-1,0,0
2033,28,7,2,2,0,620,1,0,30,0,1,-1,0,0
2034,45,10,1,1,0,89,1,0,30,0,2,350,2,0
2035,50,2,2,1,0,2252,0,0,30,0,2,-1,0,0
2036,22,6,2,1,0,382,0,0,30,0,2,-1,0,0
2037,60,4,1,0,0,1723,0,0,4,8,4,83,3,0
2038,37,2,1,1,0,140,0,0,4,8,5,-1,0,0
2039,31,10,2,2,0,1636,1,0,4,8,1,66,1,0
2040,27,8,2,2,0,8947,1,0,4,8,2,-1,0,0
2041,37,2,1,1,0,563,1,0,4,8,3,-1,0,0
2042,44,2,1,1,0,10354,0,0,4,8,1,-1,0,0
2043,59,7,1,2,0,3421,0,0,4,8,5,-1,0,0
2044,28,5,2,1,0,572,1,0,4,8,4,-1,0,0
2045,21,6,2,2,0,82,0,0,4,8,4,-1,0,0
2046,40,2,1,1,0,1313,1,0,4,8,4,-1,0,0
2047,32,4,1,1,0,315,0,0,4,8,4,89,3,0
2048,27,7,2,1,0,3317,0,1,4,8,7,-1,0,0
2049,32,1,1,1,0,156,1,0,5,8,5,-1,0,0
2050,31,4,1,1,0,931,1,0,5,8,2,336,1,0
2051,45,4,1,1,0,640,1,0,5,8,1,1,1,0
2052,34,4,2,1,0,206,1,0,5,8,6,-1,0,0
2053,46,2,1,1,0,3145,1,0,5,8,1,-1,0,0
2054,30,10,1,2,0,52,1,1,5,8,1,-1,0,0
2055,35,8,0,1,0,726,1,0,5,8,2,362,2,0
2056,29,8,2,1,0,187,1,0,5,8,1,347,1,0
2057,40,4,2,1,0,411,1,0,5,8,1,-1,0,0
2058,46,2,1,1,0,517,1,0,5,8,3,-1,0,0
2059,51,5,1,2,0,3921,1,0,5,8,1,-1,0,0
2060,33,7,1,2,0,0,1,0,5,8,1,-1,0,0
2061,54,5,1,1,0,0,1,0,5,8,2,287,1,0
2062,48,8,2,1,0,0,1,1,5,8,1,-1,0,0
2063,45,7,1,2,0,7620,1,0,5,8,8,-1,0,0
2064,33,0,1,1,0,738,1,0,5,8,9,-1,0,0
2065,43,7,1,2,0,176,1,0,5,8,2,286,1,0
2066,29,2,2,1,0,140,1,1,5,8,1,-1,0,0
2067,36,10,1,1,0,414,1,0,5,8,1,-1,0,0
2068,60,4,1,0,0,6271,1,0,6,8,2,254,5,0
2069,21,2,2,1,0,589,1,0,6,8,1,-1,0,0
2070,29,8,1,1,0,1783,1,1,6,8,1,-1,0,0
2071,34,2,0,1,0,50,1,0,6,8,1,-1,0,0
2072,32,2,0,1,0,0,1,0,6,8,1,-1,0,0
2073,52,8,0,1,0,238,1,0,6,8,1,362,5,0
2074,40,9,1,1,0,311,1,0,6,8,1,351,2,0
2075,37,8,1,0,0,0,0,0,6,8,2,282,3,0
2076,45,7,0,1,0,0,1,0,6,8,3,-1,0,0
2077,37,7,1,1,0,-473,1,0,6,8,1,-1,0,0
2078,36,4,1,0,0,689,1,0,6,8,2,296,2,0
2079,46,7,1,1,0,-27,1,0,6,8,1,-1,0,0
2080,45,7,1,2,0,-192,1,0,6,8,3,-1,0,0
2081,55,4,1,0,0,663,1,0,6,8,1,-1,0,0
2082,42,4,0,1,0,1491,1,0,6,8,2,334,2,0
2083,48,8,1,1,0,2597,1,0,6,8,2,355,1,0
2084,33,7,1,2,0,272,1,0,6,8,4,289,2,0
2085,28,4,1,1,0,313,1,1,6,8,3,364,1,0
2086,23,4,2,1,0,51,1,0,6,8,3,356,4,0
2087,40,7,1,2,0,429,1,0,6,8,2,363,4,0
2088,44,2,0,1,0,49,1,0,6,8,2,-1,0,0
2089,32,10,1,1,0,1254,0,0,6,8,3,-1,0,0
2090,23,6,2,1,0,115,0,0,6,8,2,-1,0,0
2091,24,7,2,2,0,199,1,0,7,8,1,-1,0,0
2092,31,2,2,2,0,490,1,0,7,8,1,363,2,0
2093,32,7,2,2,0,171,1,0,7,8,1,294,1,0
2094,27,2,2,2,0,422,1,0,7,8,1,363,1,0
2095,33,10,0,1,0,44,1,1,7,8,1,167,2,0
2096,30,8,1,1,0,426,1,1,7,8,1,339,1,0
2097,35,7,1,2,0,900,1,0,7,8,1,357,2,0
2098,29,9,1,2,0,259,1,0,7,8,1,-1,0,0
2099,33,7,2,2,0,1618,1,1,7,8,1,-1,0,0
2100,21,10,2,1,0,4659,1,0,7,8,1,318,4,0
2101,37,10,2,1,0,14,1,0,7,8,1,-1,0,0
2102,47,10,0,2,0,477,1,0,7,8,1,366,1,0
2103,30,7,2,2,0,-307,1,1,7,8,2,346,2,0
2104,26,7,2,2,0,682,1,0,7,8,1,-1,0,0
2105,40,4,1,0,0,32,1,0,7,8,1,-1,0,0
2106,55,4,1,0,0,728,1,0,7,8,1,-1,0,0
2107,28,7,2,2,0,492,1,0,7,8,1,-1,0,0
2108,22,10,2,1,0,1371,1,1,7,8,2,-1,0,0
2109,34,7,2,2,0,243,1,0,7,8,2,360,3,0
2110,30,5,1,1,0,-25,1,0,7,8,2,-1,0,0
2111,43,7,1,2,0,0,1,0,7,8,3,293,5,0
2112,42,4,1,0,0,0,1,1,7,8,2,-1,0,0
2113,29,4,1,1,0,1664,1,0,7,8,2,17,2,0
2114,35,4,1,1,0,740,1,0,7,8,3,342,2,0
2115,59,3,1,1,0,417,1,0,7,8,2,-1,0,0
2116,25,10,1,1,0,130,1,0,7,8,3,-1,0,0
2117,37,10,0,1,0,291,1,0,7,8,2,-1,0,0
2118,37,2,1,2,0,464,1,0,7,8,1,-1,0,0
2119,25,4,2,1,0,185,1,0,7,8,1,-1,0,0
2120,47,8,1,1,0,1269,1,0,7,8,1,253,6,0
2121,42,5,1,0,0,319,1,0,8,8,9,-1,0,0
2122,44,5,1,0,0,5039,0,0,8,8,2,-1,0,0
2123,28,7,2,2,0,277,1,0,8,8,1,42,1,0
2124,36,4,2,0,0,0,1,1,8,8,1,290,1,0
2125,40,2,0,1,0,2679,1,1,8,8,1,350,1,0
2126,48,7,0,2,0,313,0,0,8,8,1,-1,0,0
2127,37,4,1,1,0,171,1,1,8,8,1,353,1,0
2128,49,7,1,2,0,1311,1,0,8,8,1,-1,0,0
2129,53,10,1,3,0,253,1,0,8,8,1,-1,0,0
2130,36,4,2,1,0,238,1,0,8,8,1,366,2,0
2131,46,4,2,1,0,-100,1,0,8,8,2,303,1,0
2132,33,8,1,1,0,70,1,1,8,8,1,350,4,0
2133,35,7,2,2,0,331,1,0,8,8,3,-1,0,0
2134,52,4,1,1,0,26,1,0,8,8,2,368,1,0
2135,34,10,2,2,0,962,1,0,8,8,1,-1,0,0
2136,56,7,1,2,0,935,1,0,8,8,2,172,1,0
2137,43,4,1,0,0,361,1,0,8,8,2,-1,0,0
2138,31,10,1,2,0,565,1,0,8,8,2,-1,0,0
2139,55,10,2,2,0,-703,1,0,8,8,3,-1,0,0
2140,41,2,1,1,0,549,1,0,8,8,4,-1,0,0
2141,37,8,1,1,0,0,1,0,8,8,1,-1,0,0
2142,41,10,1,1,0,2576,1,1,8,8,5,361,11,0
2143,40,8,1,0,0,170,1,1,8,8,3,-1,0,0
2144,34,4,1,1,0,153,1,0,8,8,1,171,2,0
2145,50,4,2,0,0,496,1,0,8,8,1,-1,0,0
2146,57,7,1,1,0,657,1,0,11,8,5,-1,0,0
2147,35,4,1,0,0,240,1,0,11,8,1,370,2,0
2148,41,4,1,1,0,-217,1,0,11,8,1,349,3,0
2149,50,2,1,1,0,284,1,0,11,8,1,278,3,0
2150,45,4,1,0,0,1265,1,0,11,8,8,299,1,0
2151,34,7,1,2,0,269,1,0,11,8,2,-1,0,0
2152,46,4,1,0,0,-339,1,1,11,8,2,-1,0,0
2153,41,10,1,1,0,-312,1,0,11,8,1,348,1,0
2154,44,7,1,1,0,13054,1,0,11,8,2,174,12,0
2155,54,10,0,1,0,1252,1,0,11,8,1,350,1,0
2156,21,6,2,1,0,2412,1,0,11,8,5,367,2,0
2157,29,2,2,1,0,78,1,0,11,8,1,370,1,0
2158,45,2,1,0,0,542,0,0,11,8,5,350,3,0
2159,41,4,1,1,0,306,1,0,11,8,1,369,2,0
2160,27,8,2,1,0,31,1,0,11,8,1,369,3,0
2161,37,0,1,0,0,-106,1,1,11,8,2,-1,0,0
2162,37,4,1,0,0,1506,1,0,11,8,2,-1,0,0
2163,34,7,2,2,0,1400,1,0,11,8,3,-1,0,0
2164,49,4,1,1,0,0,1,0,11,8,1,-1,0,0
2165,36,7,0,0,0,2064,1,0,11,8,1,-1,0,0
2166,26,10,1,1,0,448,1,0,11,8,2,346,3,0
2167,57,3,0,2,0,66,1,0,11,8,2,-1,0,0
2168,47,9,0,1,0,510,1,0,11,8,3,-1,0,0
2169,53,1,1,1,1,-233,1,0,11,8,3,-1,0,0
2170,28,2,2,2,0,0,1,0,11,8,3,-1,0,0
2171,50,5,1,2,0,388,1,0,11,8,4,329,2,0
2172,45,8,1,1,0,744,1,0,11,8,2,347,1,0
2173,50,9,1,2,0,50,1,0,11,8,5,-1,0,0
2174,35,4,2,0,0,1388,1,0,12,8,2,356,1,0
2175,42,7,1,1,0,218,1,0,12,8,2,361,1,0
2176,32,4,1,1,0,0,1,1,12,8,2,288,12,0
2177,54,10,1,1,0,87,1,0,12,8,8,350,9,0
2178,46,2,0,1,0,98,1,1,12,8,1,-1,0,0
2179,30,10,1,1,0,169,1,0,12,8,4,350,1,0
2180,37,8,1,1,0,25,1,1,12,8,1,351,3,0
2181,42,4,1,1,0,88,1,0,12,8,2,-1,0,0
2182,35,4,1,0,0,-106,1,1,12,8,1,-1,0,0
2183,60,3,0,2,0,-134,0,0,12,8,1,271,4,0
2184,30,4,1,1,0,456,0,0,12,8,1,-1,0,0
2185,36,4,1,0,0,4592,1,0,12,8,1,-1,0,0
2186,49,7,1,2,0,666,1,0,12,8,1,309,6,0
2187,49,10,1,1,0,425,1,0,12,8,1,342,4,0
2188,31,7,1,2,0,335,0,0,12,8,2,-1,0,0
2189,35,8,1,1,0,1543,1,0,12,8,4,85,2,0
