,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,target
419,55,10,2,2,0,92,1,0,2,7,8,3,-1,0,0
420,42,4,1,1,0,166,1,0,2,7,8,3,-1,0,0
421,42,2,1,1,0,445,1,0,2,7,8,2,-1,0,0
422,51,8,0,1,0,-69,1,0,2,7,8,3,-1,0,0
423,57,10,1,3,0,1617,1,0,2,7,8,2,-1,0,0
424,30,10,0,1,0,210,1,1,2,7,8,2,-1,0,0
425,46,7,1,2,0,0,0,0,2,7,8,2,-1,0,0
426,27,6,2,2,0,185,1,0,2,7,8,3,-1,0,0
427,40,3,1,0,0,407,1,0,2,7,8,1,-1,0,0
428,43,7,1,2,0,144,1,0,2,7,8,3,-1,0,0
429,32,8,1,1,0,205,1,0,2,7,8,1,-1,0,0
430,28,4,0,1,0,251,1,1,2,7,8,2,-1,0,0
431,40,4,0,1,0,139,1,0,2,7,8,1,-1,0,0
432,34,8,1,1,0,184,1,0,2,7,8,3,-1,0,0
433,33,2,1,1,0,0,0,0,2,7,8,1,-1,0,0
434,47,8,1,0,0,222,1,0,2,7,8,1,-1,0,0
435,29,8,1,1,0,414,1,0,2,7,8,1,-1,0,0
436,56,3,2,0,0,223,1,0,2,7,8,1,-1,0,0
437,27,10,2,2,0,0,1,0,2,7,8,2,-1,0,0
438,57,8,1,1,0,1,0,0,2,7,8,1,-1,0,0
439,29,4,2,0,0,435,1,0,2,7,8,2,-1,0,0
440,35,10,2,2,0,147,0,0,2,7,8,2,-1,0,0
441,58,8,0,1,0,1109,1,1,2,7,8,1,-1,0,0
442,31,8,1,1,0,404,1,0,2,7,8,1,-1,0,0
443,37,4,1,0,0,981,1,0,2,7,8,1,-1,0,0
444,35,8,2,1,0,259,1,0,2,7,8,1,-1,0,0
445,33,4,1,1,0,527,1,1,2,7,8,1,-1,0,0
446,32,7,2,2,0,872,1,0,2,7,8,2,-1,0,0
447,42,4,2,0,0,19,1,0,2,7,8,1,-1,0,0
448,35,4,1,1,0,16,1,0,2,7,8,1,-1,0,0
449,34,2,0,1,0,0,1,0,2,7,8,2,-1,0,0
450,49,4,1,1,0,64,1,0,2,7,8,3,-1,0,0
451,29,10,2,1,0,147,1,0,2,7,8,1,-1,0,0
452,37,4,1,1,0,72,1,0,2,7,8,6,-1,0,0
453,31,4,1,0,0,716,1,0,2,7,8,3,-1,0,0
454,42,8,1,1,0,-246,1,0,2,7,8,1,-1,0,0
455,35,2,2,1,0,245,1,1,2,7,8,2,-1,0,1
456,27,10,2,2,0,3,1,0,2,7,8,1,-1,0,0
457,54,7,1,2,1,-248,1,1,2,7,8,1,-1,0,0
458,47,2,2,1,0,594,1,0,2,7,8,1,-1,0,0
459,47,4,1,1,0,387,1,0,2,7,8,2,-1,0,0
460,40,4,1,1,0,563,1,0,2,7,8,1,-1,0,0
461,31,8,0,1,0,392,1,1,2,7,8,1,-1,0,0
462,31,3,1,1,0,165,0,0,2,7,8,1,-1,0,0
463,53,2,0,3,0,236,1,0,2,7,8,1,-1,0,0
464,40,7,2,2,0,1265,1,0,2,7,8,1,-1,0,0
465,35,4,1,0,0,693,1,0,2,7,8,3,-1,0,0
466,49,4,1,0,0,3659,1,0,2,7,8,1,-1,0,0
467,29,2,2,1,0,299,1,0,2,7,8,2,-1,0,0
468,55,7,0,2,0,552,0,0,2,7,8,2,-1,0,0
469,30,4,0,0,0,473,1,0,2,7,8,2,-1,0,0
470,45,4,1,1,0,154,1,0,2,7,8,1,-1,0,1
471,29,10,1,1,0,344,1,0,2,7,8,1,-1,0,0
472,36,2,1,1,0,8,1,0,2,7,8,1,-1,0,0
473,35,8,1,1,0,78,1,0,2,7,8,2,-1,0,0
474,36,4,1,1,0,266,1,0,2,7,8,1,-1,0,0
475,31,0,1,2,0,98,1,1,2,7,8,1,-1,0,0
476,30,7,1,2,0,233,1,0,2,7,8,1,-1,0,0
477,47,7,0,2,0,447,0,1,2,7,8,1,-1,0,0
478,53,8,0,0,0,-291,1,1,2,7,8,1,-1,0,1
479,59,4,1,1,0,202,1,0,2,7,8,1,-1,0,0
480,27,5,1,0,0,56,1,1,2,7,8,1,-1,0,0
481,59,4,1,0,0,229,1,1,2,7,8,1,-1,0,0
482,44,4,1,0,0,143,1,0,2,7,8,1,-1,0,0
483,43,4,1,1,0,167,1,0,2,7,8,1,-1,0,0
484,52,2,2,1,0,545,1,0,2,7,8,1,-1,0,0
485,30,8,1,1,0,0,1,1,2,7,8,2,-1,0,0
486,47,2,1,0,0,192,1,0,2,7,8,1,-1,0,0
487,50,4,1,0,0,377,1,0,2,7,8,1,-1,0,0
488,44,3,1,1,0,7624,0,0,2,7,8,5,-1,0,0
489,51,4,1,3,0,37,1,0,2,7,8,6,-1,0,0
490,30,2,2,1,0,64,1,0,2,7,8,2,-1,0,0
491,47,7,0,2,0,34,1,0,2,7,8,1,-1,0,0
492,57,9,1,0,0,1013,1,0,2,7,8,1,-1,0,0
493,26,4,2,1,0,97,1,0,2,7,8,1,-1,0,0
494,35,1,0,1,0,74,1,0,2,7,8,1,-1,0,0
495,44,2,1,1,0,58544,1,0,2,7,8,2,-1,0,0
496,41,10,1,1,0,169,1,0,2,7,8,2,-1,0,0
497,35,9,1,2,0,444,1,0,2,7,8,2,-1,0,0
498,30,4,1,1,0,-205,1,0,2,7,8,1,-1,0,0
499,28,7,2,2,0,112,1,0,2,7,8,1,-1,0,0
500,33,8,1,1,0,39,0,0,2,7,8,1,-1,0,0
501,31,2,1,1,0,44,1,1,2,7,8,1,-1,0,0
502,40,4,1,1,1,-94,1,1,2,7,8,1,-1,0,0
503,54,4,1,1,0,-932,1,0,2,7,8,1,-1,0,0
504,25,7,2,2,0,134,1,1,2,7,8,3,-1,0,0
505,24,8,1,1,0,0,1,0,2,7,8,2,-1,0,0
506,40,4,1,1,0,61,1,0,2,7,8,3,-1,0,0
507,53,4,2,1,0,156,1,1,2,7,8,4,-1,0,0
508,46,5,1,3,0,1481,1,0,2,7,8,3,-1,0,0
509,33,10,2,1,0,1855,1,0,2,7,8,1,-1,0,0
510,51,10,1,1,0,220,1,0,2,7,8,2,-1,0,0
511,31,4,1,0,0,198,1,0,2,7,8,2,-1,0,0
512,26,4,1,1,0,225,1,1,2,7,8,2,-1,0,0
513,57,3,1,1,0,502,1,0,2,7,8,3,-1,0,0
514,57,3,1,2,0,906,1,0,2,7,8,1,-1,0,0
515,44,7,1,3,0,187,1,0,2,7,8,1,-1,0,0
516,46,4,1,0,0,143,1,0,2,7,8,1,-1,0,0
517,43,2,1,1,0,71,0,0,2,7,8,5,-1,0,0
518,49,8,1,1,0,1496,1,0,2,7,8,4,-1,0,0
519,27,8,2,1,0,703,1,0,2,7,8,5,-1,0,0
520,28,8,2,1,0,21,1,0,2,7,8,2,-1,0,0
521,31,10,1,1,0,0,1,0,2,7,8,1,-1,0,0
522,47,4,1,0,0,550,1,0,2,7,8,1,-1,0,0
523,58,3,1,1,0,268,1,0,2,7,8,1,-1,0,0
524,29,1,1,1,0,-825,1,0,2,7,8,2,-1,0,0
525,31,7,2,2,0,54,0,0,2,7,8,2,-1,0,0
526,52,2,1,0,0,270,1,0,2,7,8,2,-1,0,0
527,28,10,2,1,0,102,1,0,2,7,8,2,-1,0,0
528,31,5,0,2,0,188,1,0,2,7,8,3,-1,0,0
529,46,2,0,1,0,207,1,0,2,7,8,4,-1,0,0
530,40,1,2,1,0,350,1,0,2,7,8,1,-1,0,0
531,42,5,1,2,0,157,1,1,2,7,8,1,-1,0,0
532,35,1,0,0,0,849,1,0,2,7,8,1,-1,0,0
533,27,4,1,1,0,313,1,1,2,7,8,1,-1,0,0
534,35,4,1,0,0,310,1,0,2,7,8,1,-1,0,0
535,32,2,1,1,0,475,1,0,2,7,8,1,-1,0,0
536,43,4,1,0,0,61,1,0,2,7,8,1,-1,0,0
537,47,2,1,3,0,0,1,0,2,7,8,1,-1,0,0
538,50,10,1,1,0,73,0,0,2,7,8,1,-1,0,0
539,44,8,1,0,0,-79,1,0,2,7,8,2,-1,0,0
540,28,8,2,1,0,342,1,0,2,7,8,2,-1,0,0
541,40,4,1,3,0,-4,1,0,2,7,8,1,-1,0,0
542,32,4,1,0,0,267,1,0,2,7,8,1,-1,0,0
543,53,8,1,0,0,46,1,0,2,7,8,1,-1,0,0
544,33,4,1,0,0,624,1,0,2,7,8,1,-1,0,0
545,32,10,0,1,0,1107,1,1,2,7,8,1,-1,0,0
546,37,7,2,2,0,406,1,0,2,7,8,1,-1,0,0
547,35,4,0,0,0,139,1,0,2,7,8,1,-1,0,0
548,29,2,0,1,0,308,1,0,2,7,8,1,-1,0,0
549,43,10,0,2,0,1026,1,1,2,7,8,5,-1,0,0
550,43,4,2,0,0,548,1,0,2,7,8,1,-1,0,0
551,37,4,1,1,0,356,1,1,2,7,8,1,-1,0,0
552,40,10,1,0,0,164,1,0,2,7,8,1,-1,0,0
553,58,7,1,2,0,211,0,0,2,7,8,2,-1,0,0
554,29,4,1,0,0,19,1,0,2,7,8,2,-1,0,0
555,41,4,1,1,0,108,1,1,2,7,8,1,-1,0,0
556,35,7,1,2,0,308,1,0,2,7,8,3,-1,0,0
557,37,4,1,0,0,867,1,0,2,7,8,1,-1,0,0
558,41,4,2,1,0,277,1,0,2,7,8,4,-1,0,0
559,27,4,2,0,0,365,1,1,2,7,8,2,-1,0,0
560,56,4,1,0,0,862,1,1,2,7,8,2,-1,0,0
561,27,4,1,0,0,190,0,0,2,7,8,1,-1,0,0
562,42,2,0,1,0,0,1,0,2,7,8,2,-1,0,0
563,51,7,1,0,0,98,1,0,2,7,8,2,-1,0,0
564,41,4,1,1,0,-15,1,0,2,7,8,2,-1,0,0
565,50,4,1,1,0,1557,1,0,2,7,8,6,-1,0,0
566,46,4,1,0,0,323,1,0,2,7,8,6,-1,0,0
567,44,4,1,0,0,-171,1,0,2,7,8,2,-1,0,0
568,34,8,2,1,0,174,1,0,2,7,8,2,-1,0,0
569,46,4,1,1,0,442,1,0,2,7,8,2,-1,0,0
570,27,8,2,1,0,-158,1,0,2,7,8,2,-1,0,0
571,41,7,1,2,0,72,1,0,2,7,8,3,-1,0,0
572,44,5,1,0,0,58,1,0,2,7,8,3,-1,0,0
573,44,8,0,1,0,396,1,1,2,7,8,4,-1,0,0
574,59,4,1,0,0,10,1,0,2,7,8,3,-1,0,0
575,42,7,1,1,0,0,0,0,2,7,8,4,-1,0,0
576,29,2,1,1,0,89,0,0,2,7,8,3,-1,0,0
577,27,11,2,0,0,50,1,0,2,7,8,2,-1,0,0
578,37,4,2,1,0,29,1,0,2,7,8,2,-1,0,0
579,44,4,1,0,0,420,1,0,2,7,8,2,-1,0,0
580,49,8,2,0,0,114,1,0,2,7,8,2,-1,0,0
581,56,7,1,0,0,-24,1,0,2,7,8,3,-1,0,0
582,43,10,1,2,0,743,1,0,2,7,8,2,-1,0,0
583,35,9,1,0,0,0,0,0,2,7,8,4,-1,0,0
584,36,4,1,1,0,22,1,1,2,7,8,4,-1,0,0
585,32,4,1,1,0,615,1,0,2,7,8,2,-1,0,0
586,33,2,1,0,0,136,1,0,2,7,8,1,-1,0,0
587,44,4,2,3,0,2167,1,0,2,7,8,1,-1,0,0
588,37,4,1,2,0,-33,1,0,2,7,8,5,-1,0,0
589,35,7,0,2,0,42,1,0,2,7,8,3,-1,0,0
590,30,2,1,1,0,1293,1,0,2,7,8,2,-1,0,0
591,43,5,1,0,0,526,1,0,2,7,8,4,-1,0,0
592,59,0,0,3,0,873,1,0,2,7,8,3,-1,0,0
593,52,10,1,3,0,133,1,0,2,7,8,8,-1,0,0
594,27,8,2,1,0,566,0,0,2,7,8,2,-1,0,0
595,43,2,1,2,0,1924,1,0,2,7,8,7,-1,0,0
596,40,2,2,1,0,-227,1,0,2,7,8,3,-1,0,0
597,28,8,0,1,0,98,1,0,2,7,8,1,-1,0,0
598,46,4,1,1,0,78,1,1,2,7,8,1,-1,0,0
599,31,4,0,1,0,126,1,0,2,7,8,3,-1,0,0
600,57,3,0,1,0,8266,1,0,2,7,8,1,-1,0,0
601,41,4,1,0,0,258,1,0,2,7,8,1,-1,0,0
602,27,7,1,2,0,199,1,1,2,7,8,4,-1,0,1
603,56,8,1,0,0,219,1,0,2,7,8,4,-1,0,0
604,27,8,1,0,0,321,1,0,2,7,8,2,-1,0,0
605,48,2,1,1,0,5,1,0,2,7,8,2,-1,0,0
606,36,4,2,0,0,20,1,0,2,7,8,2,-1,0,0
607,44,4,1,1,0,1,1,0,2,7,8,2,-1,0,0
608,34,10,0,1,0,141,1,0,2,7,8,3,-1,0,0
609,32,8,0,1,0,78,1,0,2,7,8,3,-1,0,0
610,30,5,1,1,0,135,1,0,2,7,8,2,-1,0,0
611,34,8,2,1,0,248,1,0,2,7,8,2,-1,0,0
612,33,8,1,1,0,630,1,0,2,7,8,2,-1,0,0
613,35,10,1,1,0,157,1,0,2,7,8,2,-1,0,0
614,48,2,0,1,0,268,1,0,2,7,8,4,-1,0,0
615,44,10,1,1,0,-97,1,0,2,7,8,3,-1,0,0
616,33,7,0,2,0,788,1,0,2,7,8,3,-1,0,0
617,54,10,0,1,0,1904,1,1,2,7,8,3,-1,0,0
618,26,2,2,1,0,260,1,0,2,7,8,2,-1,0,0
619,36,1,1,0,0,447,1,0,2,7,8,4,-1,0,0
620,26,4,1,1,0,597,1,0,2,8,8,2,-1,0,0
621,50,4,1,0,0,362,1,0,2,8,8,2,-1,0,0
622,29,9,2,2,0,120,1,0,2,8,8,2,-1,0,0
623,30,7,2,2,0,111,1,0,2,8,8,2,-1,0,0
624,27,10,2,1,0,247,1,0,2,8,8,1,-1,0,0
625,41,4,1,0,0,191,1,0,2,8,8,1,-1,0,0
626,37,4,1,0,0,70,0,0,2,8,8,1,-1,0,1
627,37,4,1,1,0,125,1,0,2,8,8,1,-1,0,0
628,23,7,2,2,0,1348,1,0,2,8,8,1,-1,0,0
629,42,4,1,0,0,271,1,0,2,8,8,4,-1,0,0
630,27,2,0,1,0,1320,1,1,2,8,8,1,-1,0,0
631,36,4,1,0,0,54,1,0,2,8,8,1,-1,0,0
632,42,5,1,0,0,198,1,0,2,8,8,1,-1,0,0
633,33,9,1,0,0,1094,1,0,2,8,8,1,-1,0,0
634,31,4,0,0,0,176,1,0,2,8,8,1,-1,0,0
635,41,5,0,2,0,-413,1,0,2,8,8,2,-1,0,0
636,31,4,1,0,0,-81,1,0,2,8,8,1,-1,0,0
637,43,7,1,2,0,870,1,1,2,8,8,1,-1,0,0
638,30,4,2,0,0,611,1,0,2,8,8,3,-1,0,1
639,31,1,2,1,0,233,1,0,2,8,8,4,-1,0,0
640,37,2,1,1,0,419,1,1,2,8,8,1,-1,0,0
641,24,10,2,1,0,2087,0,0,2,8,8,1,-1,0,0
642,40,10,1,2,0,103,1,0,2,8,8,2,-1,0,0
643,44,0,1,1,0,281,1,0,2,8,8,1,-1,0,0
644,47,4,1,0,0,1865,1,0,2,8,8,3,-1,0,0
645,55,4,2,2,0,325,1,0,2,8,8,1,-1,0,0
646,48,4,0,0,0,-18,1,0,2,8,8,1,-1,0,0
647,46,4,1,0,0,45,1,0,2,8,8,1,-1,0,0
648,28,2,2,1,0,387,1,0,2,8,8,1,-1,0,0
649,30,4,2,1,0,5,1,1,2,8,8,1,-1,0,0
650,48,4,2,3,0,71,1,0,2,8,8,2,-1,0,0
651,48,2,2,1,0,96,1,0,2,8,8,1,-1,0,0
652,49,2,2,0,0,181,1,0,2,8,8,3,-1,0,0
653,24,4,1,1,1,20,1,0,2,8,8,1,-1,0,0
654,36,7,1,1,0,65,1,0,2,8,8,1,-1,0,0
655,25,6,2,1,0,81,1,0,2,8,8,1,-1,0,0
656,48,10,0,1,0,177,1,0,2,8,8,1,-1,0,0
657,42,10,1,1,0,0,1,0,2,8,8,2,-1,0,0
658,29,9,1,2,0,322,1,0,2,8,8,1,-1,0,0
659,35,4,2,1,0,134,1,0,2,8,8,1,-1,0,0
660,32,5,1,2,0,10350,1,0,2,8,8,3,-1,0,0
661,45,8,1,1,0,1381,1,0,2,8,8,1,-1,0,0
662,49,7,1,1,0,104,1,0,2,8,8,1,-1,0,0
663,33,10,2,1,0,2151,1,0,2,8,8,1,-1,0,0
664,41,7,1,2,0,1773,0,0,2,8,8,1,-1,0,0
665,43,4,1,1,0,0,1,0,2,8,8,1,-1,0,0
666,32,7,1,2,0,0,1,0,2,8,8,2,-1,0,0
667,57,2,0,1,0,3058,1,0,2,8,8,1,-1,0,0
668,43,8,0,1,0,130,1,0,2,8,8,1,-1,0,0
669,31,4,1,0,1,-744,1,0,2,8,8,1,-1,0,0
670,31,8,0,1,0,411,1,0,2,8,8,1,-1,0,0
671,47,7,1,2,0,643,1,0,2,8,8,1,-1,0,0
672,35,10,2,3,0,391,1,0,2,8,8,3,-1,0,0
673,32,4,1,1,0,80,1,1,2,8,8,1,-1,0,0
674,34,2,1,1,0,114,1,1,2,8,8,1,-1,0,0
675,48,4,1,0,0,4,1,0,2,8,8,1,-1,0,0
676,24,4,1,1,0,2770,1,0,2,8,8,1,-1,0,0
677,41,2,1,1,0,55,1,0,2,8,8,2,-1,0,1
678,33,7,1,2,0,1942,1,0,2,8,8,1,-1,0,0
679,52,10,1,1,0,291,0,0,2,8,8,1,-1,0,0
680,45,4,1,0,0,85,1,0,2,8,8,1,-1,0,0
681,33,7,2,2,0,797,1,0,2,8,8,1,-1,0,0
682,46,4,2,1,0,152,1,0,2,8,8,4,-1,0,0
683,36,7,1,2,0,66,1,0,2,8,8,1,-1,0,0
684,36,4,1,1,0,4586,1,0,2,8,8,1,-1,0,0
685,30,8,1,1,0,442,1,0,2,8,8,1,-1,0,0
686,24,6,2,1,0,85,1,0,2,8,8,2,-1,0,0
687,24,4,2,1,0,-29,1,0,2,8,8,1,-1,0,0
688,31,2,2,1,0,303,0,0,2,8,8,1,-1,0,0
689,41,11,2,0,0,2398,1,0,2,8,8,2,-1,0,0
690,28,5,1,1,0,31,0,0,2,8,8,1,-1,0,0
691,28,4,1,0,0,3,1,0,2,8,8,1,-1,0,0
692,22,10,2,2,0,777,1,0,2,8,8,1,-1,0,0
693,26,10,1,0,0,-58,1,0,2,8,8,1,-1,0,0
694,55,1,2,2,0,1513,1,0,2,8,8,1,-1,0,0
695,36,7,0,2,0,904,1,0,2,8,8,1,-1,0,0
696,54,8,1,1,0,841,1,0,2,8,8,4,-1,0,0
697,49,0,1,1,0,7317,1,0,2,8,8,1,-1,0,0
698,44,4,1,1,0,-95,1,0,2,8,8,1,-1,0,0
699,33,10,2,1,0,365,1,0,2,8,8,2,-1,0,0
700,29,7,2,2,0,1315,1,0,2,8,8,1,-1,0,0
701,51,4,1,3,0,125,1,0,2,8,8,2,-1,0,0
702,34,4,1,1,0,0,0,0,2,8,8,2,-1,0,0
703,57,7,1,2,0,2261,1,0,2,8,8,1,-1,0,0
704,44,4,1,1,1,-617,1,0,2,8,8,1,-1,0,0
705,30,2,1,1,0,514,1,0,2,8,8,1,-1,0,0
706,31,4,1,1,0,1988,1,0,2,8,8,2,-1,0,0
707,46,10,1,2,0,675,1,0,2,8,8,1,-1,0,0
708,32,4,2,1,0,177,1,0,2,8,8,1,-1,0,0
709,51,2,0,1,0,340,1,0,2,8,8,1,-1,0,0
710,33,4,0,1,0,0,1,0,2,8,8,1,-1,0,0
711,43,4,1,0,0,186,1,0,2,8,8,1,-1,0,0
712,50,8,0,1,0,145,1,0,2,8,8,1,-1,0,0
713,31,2,0,1,0,140,1,0,2,8,8,1,-1,0,0
714,49,8,1,1,0,-22,1,0,2,8,8,1,-1,0,0
715,50,10,1,1,0,389,1,0,2,8,8,1,-1,0,0
716,26,8,1,1,0,6,1,0,2,8,8,1,-1,0,0
717,41,10,1,1,0,225,1,1,2,8,8,2,-1,0,0
718,32,8,1,1,0,142,1,0,2,8,8,4,-1,0,0
719,46,4,1,0,0,-768,1,0,2,8,8,3,-1,0,0
720,42,4,0,1,0,47,1,1,2,8,8,1,-1,0,0
721,31,5,1,1,0,0,1,1,2,8,8,1,-1,0,0
722,25,8,1,0,0,91,1,0,2,8,8,2,-1,0,0
723,35,8,1,1,0,50,1,0,2,8,8,3,-1,0,0
724,35,10,2,2,0,31,1,0,2,8,8,1,-1,0,0
725,34,8,2,1,0,-45,1,0,2,8,8,1,-1,0,0
726,26,9,1,2,0,120,1,1,2,8,8,3,-1,0,0
727,31,8,1,1,0,-232,1,0,2,8,8,1,-1,0,0
728,29,8,1,1,0,28,1,0,2,8,8,1,-1,0,0
729,43,7,2,2,0,2067,1,0,2,8,8,1,-1,0,1
730,24,6,2,2,0,37,1,0,2,8,8,1,-1,0,0
731,51,2,0,1,0,115,1,1,2,8,8,1,-1,0,0
732,49,2,2,1,0,275,0,0,2,8,8,1,-1,0,0
733,60,3,1,0,0,414,0,0,2,8,8,1,-1,0,0
734,30,7,2,2,0,3,1,0,2,8,8,1,-1,0,0
735,34,2,0,1,0,496,0,0,2,8,8,3,-1,0,0
736,26,7,2,2,0,150,1,0,2,8,8,1,-1,0,0
737,31,0,1,0,0,1713,1,0,2,8,8,1,-1,0,0
738,35,2,1,0,0,242,1,0,2,8,8,8,-1,0,0
739,28,8,1,1,0,1801,1,0,2,8,8,2,-1,0,0
740,40,4,1,0,0,640,1,1,2,8,8,2,-1,0,0
741,26,4,1,0,0,113,1,0,2,8,8,2,-1,0,0
742,44,8,0,1,0,240,1,0,2,8,8,2,-1,0,0
743,37,8,2,1,0,-244,1,0,2,8,8,2,-1,0,0
744,28,4,1,0,0,70,1,1,2,8,8,3,-1,0,0
745,24,6,2,3,0,-41,1,0,2,8,8,2,-1,0,0
746,42,7,1,2,0,6,1,0,2,8,8,4,-1,0,0
747,28,4,1,0,0,4,1,0,2,8,8,2,-1,0,0
748,26,8,1,1,0,20,1,1,2,8,8,2,-1,0,0
749,46,2,0,2,0,846,1,0,2,8,8,2,-1,0,0
750,36,10,1,3,0,90,1,1,2,8,8,2,-1,0,0
751,27,8,2,1,0,2,0,0,2,8,8,1,-1,0,0
752,32,8,1,1,0,2211,0,0,2,8,8,1,-1,0,0
753,44,10,1,3,0,185,1,1,2,8,8,1,-1,0,0
754,31,7,1,1,1,879,1,0,2,8,8,1,-1,0,0
755,40,10,1,3,0,698,1,0,2,8,8,2,-1,0,0
756,32,7,1,2,0,1601,1,0,2,8,8,2,-1,0,0
757,28,4,1,1,0,717,1,0,2,8,8,1,-1,0,0
758,53,4,0,0,0,255,1,0,2,8,8,2,-1,0,0
759,46,4,1,0,0,587,1,0,2,8,8,2,-1,0,0
760,30,7,1,2,0,644,1,1,2,8,8,2,-1,0,0
761,44,4,1,0,0,753,1,0,2,8,8,2,-1,0,0
762,36,4,2,0,0,162,1,0,2,8,8,2,-1,0,0
763,45,2,0,1,0,984,1,0,2,8,8,5,-1,0,0
764,28,4,2,1,0,648,1,1,2,8,8,1,-1,0,0
765,33,4,2,1,0,907,1,1,2,8,8,1,-1,0,0
766,46,4,1,1,0,125,1,1,2,8,8,2,-1,0,0
767,34,9,1,0,0,90,1,0,2,8,8,2,-1,0,0
768,20,10,2,1,0,54,1,1,2,8,8,6,-1,0,0
769,24,4,2,1,0,-132,0,0,2,8,8,1,-1,0,0
770,30,4,1,0,0,289,1,0,2,8,8,4,-1,0,0
771,58,9,0,1,0,613,1,0,2,8,8,2,-1,0,0
772,53,7,1,2,0,1786,1,0,2,8,8,2,-1,0,0
773,30,8,2,1,0,459,1,0,2,8,8,2,-1,0,0
774,55,5,1,0,0,298,1,0,2,8,8,3,-1,0,0
775,50,4,0,0,0,134,0,0,2,8,8,2,-1,0,0
776,43,4,1,0,0,34,1,0,2,8,8,3,-1,0,0
777,25,4,1,2,0,417,1,1,2,8,8,2,-1,0,0
778,45,8,1,1,0,22,1,0,2,8,8,3,-1,0,0
779,49,4,2,0,0,1164,1,0,2,8,8,1,-1,0,0
780,32,7,1,1,0,487,1,0,2,8,8,2,-1,0,0
781,46,2,1,1,0,1069,1,0,2,8,8,2,-1,0,0
782,35,4,1,1,0,121,1,0,2,8,8,2,-1,0,0
783,29,4,1,0,0,68,1,0,2,8,8,1,-1,0,0
784,57,4,0,0,0,-176,1,0,2,8,8,1,-1,0,0
785,31,4,1,1,0,527,1,1,2,8,8,2,-1,0,0
786,43,8,2,3,0,193,1,0,2,8,8,7,-1,0,0
787,60,4,0,0,0,7601,1,0,2,8,8,1,-1,0,0
788,36,4,2,3,0,495,1,0,2,8,8,1,-1,0,0
789,35,10,2,1,0,670,1,0,2,8,8,3,-1,0,0
790,42,4,1,1,0,376,1,0,2,8,8,1,-1,0,0
791,35,4,0,1,0,48,1,0,2,8,8,2,-1,0,0
792,36,8,0,1,0,5873,0,0,2,8,8,2,-1,0,0
793,55,4,1,0,0,82,1,0,2,8,8,2,-1,0,0
794,50,7,0,2,0,704,1,0,2,8,8,2,-1,0,0
795,47,4,1,0,0,205,1,0,2,8,8,2,-1,0,0
796,32,8,1,1,0,-315,1,0,2,8,8,2,-1,0,0
797,41,10,1,1,0,64,1,1,2,8,8,2,-1,0,0
798,59,5,1,2,0,-820,0,0,2,8,8,2,-1,0,0
799,29,10,2,2,0,948,1,0,2,8,8,2,-1,0,0
800,41,7,1,2,0,393,1,0,2,8,8,2,-1,0,0
801,44,10,2,1,0,365,1,0,2,8,8,2,-1,0,0
802,30,4,1,1,0,491,1,0,2,8,8,2,-1,0,0
803,36,7,2,2,0,0,1,0,2,8,8,3,-1,0,0
804,25,6,2,1,0,0,0,0,2,8,8,2,-1,0,0
805,31,1,1,1,0,229,1,0,2,8,8,4,-1,0,0
806,35,8,1,1,0,22,1,1,2,8,8,1,-1,0,0
807,40,7,1,2,0,570,1,0,2,8,8,2,-1,0,0
808,40,2,2,1,0,118,1,0,2,8,8,3,-1,0,0
809,35,1,2,1,0,381,1,0,2,8,8,2,-1,0,1
810,36,1,1,0,0,1147,1,1,2,8,8,5,-1,0,0
811,44,4,1,1,0,373,1,0,2,8,8,2,-1,0,0
812,32,4,1,1,0,67,1,1,2,8,8,3,-1,0,0
813,46,4,1,0,0,0,1,1,2,8,8,3,-1,0,0
814,29,8,1,0,0,-732,1,0,2,8,8,2,-1,0,0
815,33,4,1,0,0,105,1,0,2,8,8,2,-1,0,0
816,50,10,2,2,0,0,1,0,2,8,8,2,-1,0,0
817,31,10,1,1,0,832,1,1,2,8,8,3,-1,0,0
818,34,10,1,1,0,195,1,0,2,8,8,2,-1,0,0
819,32,7,1,2,0,336,1,1,2,8,8,2,-1,0,0
820,30,7,0,2,0,1,1,0,2,8,8,4,-1,0,0
821,35,2,1,1,0,14,1,0,2,8,8,2,-1,0,0
822,31,1,2,1,0,177,0,0,2,8,8,4,-1,0,0
823,52,4,1,1,0,557,0,0,2,8,8,3,-1,0,0
824,43,4,1,0,0,126,1,0,2,8,8,2,-1,0,0
825,53,4,1,1,0,359,0,1,2,8,8,8,-1,0,0
826,35,4,1,0,0,496,1,0,2,8,8,2,-1,0,0
827,53,4,1,1,0,175,1,0,2,8,8,4,-1,0,0
828,48,10,0,2,0,574,1,0,2,8,8,2,-1,0,0
829,40,8,2,1,0,23,1,0,2,8,8,5,-1,0,0
830,34,8,1,1,0,42,1,0,2,8,8,4,-1,0,0
831,37,7,1,2,0,429,1,0,2,8,8,4,-1,0,0
832,30,4,0,0,0,88,1,0,2,8,8,3,-1,0,0
833,44,7,0,2,0,3932,1,0,2,8,8,2,-1,0,0
834,43,10,0,1,0,177,1,0,2,8,8,3,-1,0,0
835,53,9,1,1,0,468,1,0,2,8,8,5,-1,0,0
836,53,7,1,2,0,2124,1,0,2,8,8,2,-1,0,0
837,52,4,1,1,0,-17,1,0,2,8,8,3,-1,0,0
838,28,7,2,2,0,528,1,0,2,8,8,4,-1,0,0
